Catalogusnummer,Oudnummer
"87912","1981.335"
"87872","1981.336"
"87871","1981.336"
"87929","1981.337"
"87921","1981.338"
"87922","1981.338"
"87918","1981.339"
"87917","1981.340"
"87920","1981.341"
"87875","1981.342"
"87870","1981.343"
"87876","1981.344"
"87873","1981.345"
"87962","1981.346"
"87853","1981.347"
"87957","1981.349"
"87988","1981.351"
"87984","1981.353"
"87961","1981.354"
"87954","1981.356"
"87953","1981.356"
"87956","1981.357"
"87930","1981.358"
"87882","1981.359"
"87884","1981.360"
"87951","1981.361"
"87880","1981.362"
"87952","1981.363"
"87892","1981.364"
"87891","1981.365"
"87887","1981.366"
"87886","1981.367"
"87888","1981.368"
"87889","1981.369"
"87898","1981.370"
"87897","1981.371"
"87899","1981.372"
"87895","1981.373"
"87894","1981.374"
"87896","1981.375"
"87868","1981.376"
"87904","1981.377"
"87861","1981.378"
"87864","1981.379"
"87901","1981.380"
"87900","1981.381"
"87938","1981.382"
"87991","1981.383"
"87993","1981.384"
"87992","1981.384"
"87994","1981.385"
"87987","1981.388"
"87989","1981.390"
"87923","1981.391"
"87924","1981.392"
"87947","1981.393"
"87932","1981.394"
"87933","1981.395"
"87851","1981.396"
"87852","1981.397"
"87945","1981.397"
"87867","1981.398"
"87855","1981.398"
"87946","1981.399"
"87865","1981.399"
"87990","1981.400"
"87934","1981.401"
"87935","1981.402"
"87966","1981.403"
"87967","1981.404"
"87939","1981.405"
"87940","1981.405"
"87941","1981.406"
"87942","1981.407"
"87943","1981.408"
"87883","1981.409"
"87950","1981.410"
"87903","1981.412"
"87860","1981.413"
"87965","1981.414"
"87948","1981.415"
"87859","1981.416"
"87854","1981.417"
"87874","1981.418"
"87869","1981.419"
"87955","1981.420"
"87885","1981.421"
"87893","1981.422"
"87985","1981.423"
"87890","1981.424"
"87986","1981.425"
"87878","1981.425"
"87879","1981.426"
"87971","1981.427"
"87972","1981.428"
"87979","1981.429"
"87982","1981.430"
"87981","1981.431"
"87931","1981.432"
"87881","1981.433"
"87980","1981.436"
"87862","1981.438"
"87863","1981.439"
"87964","1981.440"
"87977","1981.441"
"87976","1981.442"
"87963","1981.443"
"87866","1981.444"
"87944","1981.445"
"87856","1981.447"
"87857","1981.448"
"87858","1981.449"
"87949","1981.450"
"87936","1981.451"
"87937","1981.452"
"92319","1982.261"
"92320","1982.280"
"92321","1982.289"
"92322","1982.290"
"92325","1982.546"
"405281","1983.010"
"405283","1983.012"
"405284","1983.013"
"405285","1983.014"
"405286","1983.016"
"92063","1983.018"
"92096","1983.019"
"92117","1983.020"
"92118","1983.021"
"92064","1983.022"
"92065","1983.023"
"92068","1983.024"
"92070","1983.025"
"92069","1983.026"
"92071","1983.027"
"92072","1983.028"
"92078","1983.029"
"92077","1983.030"
"92079","1983.031"
"92080","1983.032"
"92073","1983.033"
"92081","1983.034"
"92076","1983.035"
"92082","1983.036"
"92083","1983.037"
"92084","1983.038"
"92067","1983.039"
"92085","1983.040"
"92086","1983.041"
"92057","1983.042"
"92060","1983.044"
"92059","1983.045"
"92062","1983.046"
"92058","1983.047"
"92075","1983.048"
"92074","1983.049"
"92092","1983.050"
"92091","1983.051"
"92090","1983.052"
"92133","1983.053"
"92135","1983.054"
"92134","1983.055"
"92132","1983.056"
"92131","1983.057"
"92130","1983.058"
"92129","1983.059"
"92128","1983.060"
"92127","1983.061"
"92126","1983.062"
"92104","1983.063"
"92105","1983.064"
"92107","1983.065"
"92106","1983.066"
"92125","1983.067"
"92124","1983.068"
"92123","1983.069"
"92122","1983.070"
"92121","1983.071"
"92120","1983.072"
"92066","1983.073"
"92119","1983.074"
"92103","1983.075"
"92097","1983.076"
"92094","1983.077"
"92095","1983.078"
"92093","1983.079"
"87877","1983.114"
"92088","1983.115"
"92089","1983.116"
"92087","1983.117"
"92108","1983.133"
"92116","1983.134"
"92102","1983.135"
"92101","1983.136"
"92100","1983.137"
"92113","1983.138"
"92112","1983.139"
"92115","1983.140"
"92061","1983.140"
"92114","1983.141"
"92099","1983.143"
"92109","1983.144"
"92111","1983.145"
"92098","1983.146"
"92110","1983.182"
"92326","1984.055"
"92327","1984.072"
"92328","1984.074"
"92324","1984.078"
"92329","1984.114"
"94683","1985.007"
"6043","1985.042"
"127794","1985.054"
"129833","19887 / 19887a"
"108830","199  NEG. 03615"
"829024","2."
"24088","2.10-1.6"
"24090","2.11-1.6"
"24089","2.13-1.6"
"24101","2.15-1.6"
"24091","2.18-1.6"
"24100","2.21-1.6"
"24334","2.22-8.1"
"24337","2.24-8.1"
"23096","2.25"
"23365","2.25-2.4"
"24336","2.27-8.1"
"24086","2.3-1.5"
"24092","2.31-1.6"
"24338","2.32-8.1"
"23364","2.33-2.4"
"24339","2.33-8.1"
"24342","2.34-8.1"
"24358","2.35-8.4"
"24414","2.36-8.4"
"24333","2.37-8.3"
"24087","2.4-1.5"
"24078","2.5-1.4"
"24106","2.6-1.9"
"24103","2.7-1.9"
"24099","2.8-1.7"
"165053","20 001"
"165056","20 002"
"165058","20 005"
"165059","20 007"
"165060","20 008"
"165061","20 010"
"165064","20 014"
"161372","20, 2"
"161405","20, 3"
"162190","20, 5"
"162203","20,1"
"162236","20,6"
"161435","20,7"
"406587","20-10"
"841075","20-10"
"841076","20-11"
"841077","20-12"
"841078","20-13"
"406592","20-14"
"841079","20-15"
"841080","20-16"
"841081","20-17"
"841082","20-18"
"841083","20-19"
"406586","20-2"
"841084","20-20"
"841085","20-21"
"841086","20-22"
"841087","20-23"
"406638","20-24"
"841088","20-25"
"841089","20-27"
"841090","20-28"
"841091","20-29"
"841071","20-3"
"841092","20-30"
"406642","20-31"
"841093","20-32"
"841094","20-33"
"841095","20-34"
"23077","20-34A-3.3"
"841096","20-35"
"841097","20-36"
"841098","20-37"
"841072","20-4"
"841073","20-5"
"406637","20-6"
"406588","20-7"
"406633","20-8"
"841074","20-9"
"23521","20.1-5.4"
"24322","20.10A-4.9"
"24264","20.12-4.2"
"24265","20.15A-4.2"
"23101","20.16A-3.5"
"23102","20.17A-3.5"
"23097","20.18A-3.5"
"23098","20.19A-3.5"
"23520","20.2-5.4"
"23094","20.22A-3.4"
"23070","20.23A-3.4"
"23064","20.24A-3.4"
"23130","20.25A-3.4"
"23129","20.26A-3.4"
"24248","20.28-4.1"
"24247","20.29-4.1"
"23113","20.30A-3.3"
"23092","20.31A-3.3"
"23091","20.33A-3.3"
"23074","20.36A-3.3"
"23075","20.37-3.3"
"23519","20.3A-5.4"
"23492","20.4A-5.7"
"23490","20.5A-5.7"
"24304","20.6A-4.7"
"24303","20.7A-4.7"
"108831","200  NEG. 03616"
"162330","200 013"
"5729","2000.0.090"
"92330","2000.0.115"
"92331","2000.0.117"
"92332","2000.0.119"
"92333","2000.0.121"
"6053","2000.0.425"
"92256","2000.0.550"
"5281","2000.0.581"
"5282","2000.0.582"
"162381","20025"
"108832","201  NEG. 03617"
"162295","20118"
"162306","20127"
"108834","202  NEG. 03618"
"108833","202  NEG. 03618"
"161260","20210"
"161180","20221"
"162263","20302"
"108835","204  NEG. 03720"
"161330","20488"
"161148","205, set no. 110, list F 6"
"108836","207  NEG. 03722"
"108837","208  NEG. 03724"
"160753","208 F 6 110"
"108839","208B"
"108840","208C"
"108841","209"
"108842","209  NEG. 04125"
"406595","21-1"
"841205","21-10"
"841206","21-11"
"841207","21-12"
"841208","21-13"
"841209","21-14"
"406639","21-15"
"841210","21-16"
"841211","21-17"
"841212","21-19"
"841099","21-2"
"841213","21-20"
"841214","21-21"
"841215","21-22"
"841216","21-23"
"406591","21-25"
"406590","21-28"
"23072","21-3-3.1"
"406627","21-30"
"406570","21-34"
"406625","21-4"
"841100","21-5"
"841201","21-6"
"841202","21-7"
"841203","21-8"
"841204","21-9"
"23313","21.10-2.1"
"23316","21.11-2.7"
"23315","21.12-2.7"
"23073","21.2-3.1"
"23297","21.5-2.1"
"23298","21.6-2.1"
"23314","21.7-2.1"
"23312","21.9-2.1"
"23311","21.9-2.1"
"108845","210"
"108843","210  NEG. 04126"
"219003","210067"
"219004","210068"
"108846","211"
"108844","211  NEG. 04127"
"162239","211, List F6, set no. 110"
"99279","212"
"108847","212  NEG. 03401"
"6057","212.859"
"162150","2140"
"108850","216"
"108848","217"
"162439","217, List F6, set no. 110"
"210073","217063"
"210075","217065"
"210076","217066"
"210077","217067"
"210078","217068"
"210079","217069"
"210080","217070 / T.A. Aa 7"
"210081","217071"
"108849","218"
"160793","218 295"
"108851","219"
"162442","219, List F 6, set no. 110"
"162207","22 D"
"406628","22-10"
"406567","22-16"
"406571","22-18"
"406589","22-2"
"406565","22-23"
"406645","22-26"
"406623","22-28"
"406584","22-34"
"406630","22-4"
"829044","22."
"829021","22."
"24058","22.13-1.1"
"24445","22.18-9.5"
"24446","22.19-9.5"
"24444","22.20-9.5"
"23300","22.4-7.1"
"108852","220"
"108853","220  NEG. 03509"
"162444","220, List F 6, Set no. 110"
"108855","221"
"108854","221  NEG. 03511"
"162449","221, List F 6, set no. 110"
"108857","222"
"108856","222  NEG. 03508"
"108858","223"
"108859","223  NEG. 04128"
"108860","224  NEG. 04129"
"162329","224 List F 6 Set no. 110"
"162008","22422"
"108861","225  NEG. 04130"
"109213","226"
"108862","226  NEG. 04231"
"162397","226, List F6, set no. 110"
"6059","226.434"
"109212","227"
"108863","227  NEG. 04232"
"162408","227 List F 6, set no. 110"
"108864","228  NEG. 04233"
"161081","228, list F 6, set no. 110"
"406641","23-1"
"848363","23-12"
"406585","23-13"
"848367","23-15"
"848364","23-16"
"848365","23-17"
"848366","23-18"
"406635","23-20"
"848406","23-23"
"848407","23-24"
"848408","23-25"
"848409","23-26"
"406622","23-27"
"848410","23-28"
"848412","23-29"
"848380","23-3"
"848411","23-30"
"848368","23-31"
"848369","23-32"
"848370","23-33"
"848371","23-36"
"848361","23-4"
"848381","23-5"
"848372","23-7"
"848378","23-8"
"848362","23-9"
"829022","23."
"829045","23."
"24192","23.1-6.4"
"24259","23.10-6.5"
"24177","23.11-6.5"
"24178","23.12-6.5"
"24217","23.13-6.2"
"24216","23.14-6.2"
"24169","23.17-6.5"
"24393","23.20-8.10"
"24391","23.20-8.10"
"24392","23.21-8.10"
"24335","23.26-8.1"
"24083","23.27-1.5"
"24085","23.28-1.5"
"24084","23.29-1.5"
"24131","23.3-6.7"
"24096","23.32-1.6"
"24107","23.36-1.9"
"24128","23.4-6.7"
"24148","23.5-6.7"
"24132","23.7-6.7"
"24260","23.8-6.5"
"24258","23.9-6.5"
"108865","230  NEG. 04235"
"108866","231  NEG. 04236"
"162369","232, List F 6, set no. 110"
"6055","232.716"
"162373","233, List F 6, set no. 110"
"153302","236"
"171766","236"
"153423","236"
"153377","236"
"153309","236"
"171746","236"
"153363","236"
"153409","236"
"153411","236"
"171730","236"
"171770","236"
"153369","236"
"153544","236"
"153303","236"
"153304","236"
"168954","236"
"153314","236"
"153389","236"
"153422","236"
"153361","236"
"153407","236"
"153401","236"
"153341","236"
"153429","236"
"171764","236"
"155194","236"
"153541","236"
"153342","236"
"153420","236"
"153418","236"
"153330","236"
"153408","236"
"171708","236"
"153366","236"
"153393","236"
"171757","236"
"171706","236"
"153364","236"
"153360","236"
"153387","236"
"171715","236"
"153546","236"
"171759","236"
"171700","236"
"153426","236"
"171704","236"
"171760","236"
"153351","236"
"153305","236"
"171701","236"
"171740","236"
"171737","236"
"153399","236"
"171724","236"
"153316","236"
"171753","236"
"171710","236"
"153338","236"
"153326","236"
"171729","236"
"171702","236"
"153331","236"
"171718","236"
"153400","236"
"153376","236"
"153335","236"
"153345","236"
"171762","236"
"153403","236"
"171745","236"
"153410","236"
"153320","236"
"153431","236"
"153365","236"
"153432","236"
"153396","236"
"153372","236"
"171761","236"
"153382","236"
"171705","236"
"153313","236"
"153349","236"
"159321","236"
"153402","236"
"171747","236"
"153414","236"
"171763","236"
"168952","236"
"171736","236"
"153307","236"
"153350","236"
"171765","236"
"153311","236"
"153427","236"
"803901","236"
"832782","236"
"832783","236"
"803903","236"
"803905","236"
"803902","236"
"832785","236"
"153419","236"
"153347","236"
"168948","236"
"171750","236"
"169009","236"
"153406","236"
"153397","236"
"171742","236"
"153391","236"
"171697","236"
"153380","236"
"171722","236"
"153417","236"
"153425","236"
"171768","236"
"153430","236"
"153375","236"
"153405","236"
"153424","236"
"153334","236"
"171767","236"
"171711","236"
"171712","236"
"153374","236"
"171731","236"
"171758","236"
"153324","236"
"171728","236"
"171703","236"
"171751","236"
"153543","236"
"153340","236"
"171725","236"
"153367","236"
"171726","236"
"171698","236"
"153358","236"
"153392","236"
"153394","236"
"153388","236"
"153308","236"
"171741","236"
"153381","236"
"171748","236"
"153416","236"
"153412","236"
"153359","236"
"153378","236"
"153404","236"
"153415","236"
"171719","236"
"153336","236"
"153373","236"
"171720","236"
"171717","236"
"153318","236"
"153344","236"
"171756","236"
"153346","236"
"153385","236"
"171732","236"
"153356","236"
"153312","236"
"153322","236"
"803904","236"
"803907","236"
"153545","236"
"171713","236"
"153433","236"
"171739","236"
"171714","236"
"169010","236"
"153413","236"
"153315","236"
"153317","236"
"153333","236"
"153323","236"
"171733","236"
"153371","236"
"153390","236"
"153348","236"
"153386","236"
"171707","236"
"169008","236"
"153343","236"
"153354","236"
"169011","236"
"153319","236"
"153337","236"
"153368","236"
"153355","236"
"171744","236"
"153398","236"
"153542","236"
"153357","236"
"171755","236"
"153352","236"
"153362","236"
"153370","236"
"171738","236"
"153327","236"
"155200","236"
"153325","236"
"171769","236"
"171723","236"
"153310","236"
"153428","236"
"153540","236"
"153421","236"
"171735","236"
"153321","236"
"167974","236"
"171727","236"
"171709","236"
"159322","236"
"153353","236"
"171754","236"
"153332","236"
"171743","236"
"153384","236"
"171699","236"
"171716","236"
"153339","236"
"153395","236"
"171734","236"
"171749","236"
"153383","236"
"153379","236"
"153306","236"
"153329","236"
"171721","236"
"171752","236"
"168953","236"
"832784","236"
"169007","236"
"168947","236"
"168951","236"
"31857","23627"
"300221","23637 en 23638"
"300222","23639, 23640 en 23641"
"108867","238"
"108869","238"
"162225","238 List F6 Set no. 110"
"6056","238.697"
"6058","238.705"
"108868","239"
"108870","239  NEG. 04321"
"162435","239, List F6, set no. 110"
"54143","23947"
"54142","23948"
"164432","2398"
"848404","24-12A"
"406574","24-13a"
"848357","24-14A"
"848355","24-16A"
"848356","24-17A"
"848358","24-19A"
"848405","24-1A"
"406629","24-20a"
"848390","24-21A"
"848391","24-22A"
"848393","24-23A"
"848385","24-24A"
"406646","24-25a"
"848359","24-26A"
"848386","24-28A"
"848387","24-29A"
"406569","24-2a"
"848388","24-30A"
"406644","24-30a"
"848389","24-31A"
"406634","24-32a"
"848394","24-33A"
"406631","24-33a"
"848397","24-34A"
"848392","24-35A"
"848399","24-3A"
"406621","24-5a"
"848400","24-6A"
"406624","24-6a"
"848401","24-8A"
"406573","24-9a"
"848395","24-??"
"848396","24-??"
"848402","24-??"
"23350","24.1-2.7"
"24189","24.10-6.4"
"23349","24.15-2.7"
"24190","24.5-6.5"
"24218","24.6-6.2"
"24191","24.9-6.4"
"108871","240  NEG. 04322"
"162312","240, List F6, set no. 110"
"162313","241, List F6, set no. 110"
"108872","242  NEG. 04324"
"162265","242, List F6, set no. 110"
"169341","244"
"108873","244  NEG. 04426"
"108874","245  NEG. 04427"
"108875","246  NEG. 04428"
"108877","246  NEG. 04428"
"98490","24631"
"206931","24685"
"108876","247 NEG. 04429"
"162707","24736"
"162706","24737"
"162705","24738"
"160929","248, list F6, set no. 110"
"300085","24809 (vervallen Atlantisnummer)"
"161309","249 077"
"406643","25-13"
"406593","25-21"
"406632","25-23"
"406594","25-26"
"848424","25-34"
"406568","25-35"
"848425","25-35"
"848426","25-36"
"24046","25.02-5.1"
"23528","25.04-5.3"
"23527","25.05-5.3"
"23526","25.06-5.3"
"23525","25.09-5.3"
"24038","25.11-5.2"
"24035","25.13-5.2"
"24036","25.13-5.2"
"24037","25.13-5.2"
"23460","25.14-5.9"
"23458","25.15-5.9"
"23450","25.16-5.10"
"23451","25.17-5.10"
"23449","25.18-5.10"
"24198","25.25-6.4"
"24119","25.26-6.8"
"24120","25.27-6.8"
"24394","25.29-8.10"
"24124","25.30-6.8"
"24112","25.30-6.8"
"24123","25.34-6.8"
"24122","25.35-6.8"
"24235","25.36-6.4"
"24204","25.37-6.4"
"164428","25.880"
"108878","250  NEG. 04532"
"109214","253  NEG. 046--1"
"108879","254"
"109215","254  NEG. 0460--1"
"99278","2544"
"108880","255"
"109216","255  NEG. 04600 A"
"108881","256"
"109217","256  NEG. 04702 A"
"109219","258"
"108882","258  NEG. 04706A"
"108883","259"
"109218","259  NEG. 04705 A"
"162189","26 D"
"848421","26-10A/11"
"848420","26-11A/1"
"848419","26-13A/14"
"406626","26-13a/14"
"848417","26-18A/19"
"848418","26-19A/20"
"406640","26-19a/20"
"848416","26-21A/22"
"848415","26-23A/24"
"848414","26-25A/26"
"406572","26-25a/26"
"848413","26-26A/27"
"848423","26-29A/30"
"848373","26-2A/3"
"848375","26-2A/3"
"848377","26-30A/31"
"848376","26-5A/6"
"406566","26-7a/8"
"848374","26-8A/9"
"848428","26-??"
"24252","26.1-6.2"
"24166","26.11-6.6"
"24174","26.13-6.5"
"24288","26.15-4.7"
"24289","26.16-4.7"
"24282","26.18-4.7"
"24283","26.19-4.7"
"24223","26.2-6.2"
"24301","26.21-4.7"
"24271","26.23-4.3"
"24270","26.24-4.3"
"24272","26.25-4.3"
"24324","26.27-4.10"
"24326","26.28.A-4.10"
"24325","26.29-4.10"
"24253","26.3-6.2"
"23317","26.31-2.7"
"23361","26.32-2.4"
"23363","26.34-2.4"
"23336","26.35-2.4"
"23337","26.37-2.4"
"24221","26.4-6.2"
"24193","26.5-6.4"
"24194","26.6-6.4"
"24236","26.8-6.1"
"206930","26077"
"108884","261"
"108885","262  NEG. 05112A"
"108886","263  NEG. 05213A"
"601960","26380"
"108887","264  NEG. 05214A"
"601972","26475"
"108888","265  NEG. 05215A"
"108889","266 NEG. 05216A"
"108890","267 NEG. 05217A"
"160926","268 271"
"160925","268 273"
"160792","268 278"
"108891","268 NEG. 05218A"
"108892","269 NEG. 05319A"
"406575","27-1"
"406576","27-1"
"406580","27-17a/18"
"848478","27-1A/2"
"406581","27-20a/21"
"406577","27-22a/23"
"848432","27-24A/25"
"848430","27-25A/26"
"848431","27-26A/27"
"848429","27-27A/28"
"406578","27-27a/28"
"848379","27-28A/29"
"848434","27-33/33A"
"406579","27-33/33a"
"848433","27-34"
"406582","27-4a/5"
"848475","27-5A/6"
"848476","27-6A/7"
"848477","27-8A/9"
"406636","27-8a/9"
"406583","27-9a/10"
"108682","27."
"161349","270 001"
"108893","270 NEG. 05323A"
"839345","27196.8"
"108894","272 NEG. 06128A"
"108895","274  NEG. 06132A"
"160940","27419"
"108901","275  NEG. 06130A"
"108896","275  NEG. 06130A"
"108903","275  NEG. 06130A"
"166937","275.1"
"166924","275.1"
"166885","275.1"
"166881","275.1"
"166925","275.1"
"166913","275.1"
"166939","275.1"
"166916","275.1"
"166912","275.1"
"166928","275.1"
"166936","275.1"
"166915","275.1"
"166878","275.1"
"166935","275.1"
"166919","275.1"
"166948","275.1"
"166917","275.1"
"166918","275.1"
"166940","275.1"
"166887","275.1"
"166921","275.1"
"166922","275.1"
"166938","275.1"
"166892","275.1"
"166950","275.1"
"166914","275.1"
"166929","275.1"
"166920","275.1"
"166993","275.1"
"166927","275.1"
"166926","275.1"
"166875","275.1"
"166911","275.1"
"166943","275.1"
"166923","275.1"
"166886","275.1"
"166944","275.1"
"166888","275.1"
"166876","275.1"
"166895","275.1"
"166897","275.1"
"166896","275.1"
"219001","27502"
"219002","27503"
"219005","27543"
"108897","276  NEG. 06129A"
"108898","278  NEG. 052321A"
"108899","279  NEG. 052320A"
"108681","28."
"164461","2807"
"166877","281"
"166942","281"
"166894","281"
"166931","281"
"166880","281"
"166933","281"
"166934","281"
"166941","281"
"166900","281"
"166951","281"
"166890","281"
"166946","281"
"166945","281"
"166893","281"
"166901","281"
"166905","281"
"166904","281"
"166949","281"
"166902","281"
"166899","281"
"166903","281"
"166930","281"
"166891","281"
"166906","281"
"166884","281"
"166882","281.1"
"166883","281.1"
"166879","281.a"
"166889","281a"
"108900","282  NEG. 04533"
"166910","283"
"166908","283"
"166947","283"
"166907","283"
"166909","283"
"108902","285  NEG. 05536A"
"108904","287"
"108905","288  08322"
"99287","2885"
"108907","289"
"108906","289  05723A"
"108683","29."
"24052","29.29-5.1"
"24049","29.30A-5.1"
"24050","29.31-5.1"
"24051","29.32-5.1"
"108909","290"
"108908","290  NEG. 05727A"
"108910","291  NEG. 05725A"
"108912","292"
"108911","292  NEG. 05724A"
"108913","293  NEG. 05427A"
"108914","294  NEG. 05426A"
"108920","294  NEG. 05426A"
"108915","295"
"109226","296  04701 A"
"108918","297"
"108916","297  05430A"
"108919","298"
"108917","298  05429A"
"108924","298  05429A"
